Monthly Plan ID,ID,Project Key,Project Name,Activity,Activity Details,Status,Created On,Created By,Start Date,End Date
"""MP-2024-000413""","""2912""",IRR084,IRRI,Field Visit,Harvesting at palamarri village and damagnapur,Ongoing,06:38.2,shivakrishna@csa-india.org,15-11-2024,16-11-2024
"""MP-2024-000413""","""2913""",IRR084,IRRI,Field Visit,Harvesting at maddur village,Ongoing,06:38.2,shivakrishna@csa-india.org,18-11-2024,19-11-2024
"""MP-2024-000413""","""2914""",IRR084,IRRI,Field Visit,Procurement at dasarpally village,New,06:38.2,shivakrishna@csa-india.org,19-11-2024,20-11-2024
"""MP-2024-000413""","""2915""",IRR084,IRRI,Field Visit,Procurement at palamarri and lalkota,New,06:38.2,shivakrishna@csa-india.org,20-11-2024,20-11-2024
"""MP-2024-000413""","""2916""",IRR084,IRRI,Field Visit,Procurement at maddur village,Ongoing,06:38.2,shivakrishna@csa-india.org,21-11-2024,21-11-2024
"""MP-2024-000413""","""2917""",IRR084,IRRI,Followup & Coordination,Processing unit setup and works related to it,Ongoing,06:38.2,shivakrishna@csa-india.org,22-11-2024,22-11-2024
"""MP-2024-000413""","""2918""",IRR084,IRRI,Field Visit,Procurement at damagnapur village,Ongoing,06:38.2,shivakrishna@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000413""","""2919""",IRR084,IRRI,Field Visit,Processing at saibaba seeds of foundation seed ,New,06:38.2,shivakrishna@csa-india.org,23-11-2024,30-11-2024
"""MP-2024-000414""","""2920""",n.a,CRZBNF-APF,Campaign," * నెలలో  3 గ్రామాల్లో డోర్ టు డోర్  క్యాపైన చెయడం
",Ongoing,24:25.0,sivarjuna@csa-india.org,02-11-2024,25-11-2024
"""MP-2024-000414""","""2921""",n.a,CRZBNF-APF,FFS,* నెలలో 4 వారాలు వారంలో 2రోజులు ffs లు చెయడం  ( వేముల. పులివెందుల. బు ద  వారము. గురు వారం),Ongoing,24:25.0,sivarjuna@csa-india.org,26-10-2024,25-11-2024
"""MP-2024-000414""","""2922""",n.a,CRZBNF-APF,Field Visit,"* నెలలో ప్రతి రోజు ఫీల్డ్ చేసి  పురుగు మరియు తెగులు ను గుర్తించి నివారణకు  సలహాలు సూచనలు ఇవ్వడం 
* నెలలో 100 మంది  రైతుల  పొలాలు సూచుట.
*నెలలో 70 మందిని కొత్త రైతులను కలవడం 
",Ongoing,24:25.0,sivarjuna@csa-india.org,26-10-2024,25-11-2024
"""MP-2024-000414""","""2923""",n.a,CRZBNF-APF,Follow-up,* నెలలో పోన్ కాల్స్ ద్వారా 100 మందిని కొత్త మరియు పాత రైతులను ఫోన్ కాల్ ద్వారా మాట్లాడం.,Ongoing,24:25.0,sivarjuna@csa-india.org,26-10-2024,25-11-2024
"""MP-2024-000414""","""2924""",n.a,CRZBNF-APF,Issues Follow-up,* నెలలో  20 మంది రైతులతో కిసాన్ మిత్రకు పోన్ చేయించడం ,Ongoing,24:25.0,sivarjuna@csa-india.org,02-11-2024,25-11-2024
"""MP-2024-000414""","""2925""",n.a,CRZBNF-APF,Meeting,*నెలలో 13 మీటింగ్   8 గ్రామాల్లో  135 మంది రైతుల తో చెయడం ,Ongoing,24:25.0,sivarjuna@csa-india.org,26-10-2024,25-11-2024
"""MP-2024-000414""","""2926""",n.a,CRZBNF-APF,Meeting,"* నెలలో రెండు BOD meetings హజరు అయ్యి చెప్పడం 
",Ongoing,24:25.0,sivarjuna@csa-india.org,26-10-2024,25-11-2024
"""MP-2024-000414""","""2927""",NAB098,NABARD- AP POPI,Market Linkage,* నెలలో.  200000 లక్షలకు ఇన్పుట్ బిజినెస్స్ చెయడం.,Ongoing,24:25.0,sivarjuna@csa-india.org,26-10-2024,25-11-2024
"""MP-2024-000415""","""2928""",ERP046,ERP & IT,Followup & Coordination,"erp.Fpohub.com Maintenance and  Creating Items and as Required by FPos, Coordinate with CEOs and Accountants on Update Entries.",Ongoing,39:51.9,srikanth@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000415""","""2929""",ERP046,ERP & IT,Followup & Coordination,Checking & Maintenance of website Updates Every Saturday.,Ongoing,39:51.9,srikanth@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000415""","""2930""",SFA154,SFAC - CBBO,Followup & Coordination,"Updating FPOs Data With Services and Business (in Qty), South Telangana MIS Report on Accounts Status as on ERP Sheet & Central Telangana MIS Report on Accounts Status as on ERP Sheets. Coordinate with Field team for  Update sheets.",Ongoing,39:51.9,srikanth@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000415""","""2931""",ERP046,ERP & IT,Training,Training Planning for Costal AP FPOs on ERP @KSA.,New,39:51.9,srikanth@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000415""","""2932""",CSA031,CSA Internal,Report preparation,Work done Reports and Preparing Not Done Employees liat,Ongoing,39:51.9,srikanth@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000415""","""2933""",ERP046,ERP & IT,FPOs review meeting,"ERP Review for FPOs Every Wednesday Central TS, South TS, and AP.",Ongoing,39:51.9,srikanth@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000416""","""2934""",GEN061,Gender Responsive Seed System - IRRI,Field Visit,Visiting seed production plots at kondapaka FPO and need to verify offtypes were removed or not for quality seed production.,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2935""",CSA031,CSA Internal,Field Visit,Weeding has to be done at Bhringraj and Punarnava fields,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2936""",IRR084,IRRI,Field Visit,Visiting all the DSR fields and need to send current pictures and status of the crop to the IRRI team,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2937""",GEN061,Gender Responsive Seed System - IRRI,Meeting,Meeting with all the BODs on seed production business plan and pan for Rabi season,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2938""",CSA031,CSA Internal,Report preparation,Submitting report on Bhringraj and Punarnava to Himalaya team,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2939""",GEN061,Gender Responsive Seed System - IRRI,Follow-up,Followup with all the team members for Rabi seed indent.,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2940""",IRR084,IRRI,Field Visit,Crop cutting experiment in DSR fields for ADT56 and CO56 varieties ,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2941""",CSA031,CSA Internal,Meeting,Meeting with enabavi farmers to revive the village into organic,New,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2942""",IRR084,IRRI,Data Collection,Entering the data of DSR fields in Kobocollect app,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000416""","""2943""",CSA031,CSA Internal,Field Visit,Harvesting seeds from Bhringraj and Punarnava fields,Ongoing,56:23.8,ravivarma@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000417""","""2944""",GEN061,Gender Responsive Seed System - IRRI,Research,"1. First week, I will conduct the Key informant interviews and work related to Drafting the Frame work  of FPOs fedration study.
2. Second week, FGDs and Key informant interviews  of seed systems study 
3. third week, Data collection and transcribing the data. 
4. 4th week, prepare the code book for data analysis. ",Ongoing,03:54.6,mamathag@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2945""",APC004,APCNF & RWI,Planning,Preparation of PPTs for PHM training,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2946""",APC004,APCNF & RWI,Planning,Preparation of PPTs for PHM training,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2947""",APC004,APCNF & RWI,Project review meeting,Participate in monthly review meeting,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2948""",APC004,APCNF & RWI,Planning,Preparation of PPTs for PHM training,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2949""",APC004,APCNF & RWI,Planning,Preparation of CWB workshop,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2950""",APC004,APCNF & RWI,Planning,Preparation of CWB workshop,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2951""",PRI121,PRI - Project Restore India,Project review meeting,Participate review meeting with NESTLE and RA team ,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2952""",APC004,APCNF & RWI,Planning,Preparation of CWB workshop,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2953""",APC004,APCNF & RWI,Travel,To Pulivendula for PHM training,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2954""",APC004,APCNF & RWI,Training,PHM training to CRPs,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2956""",PRI121,PRI - Project Restore India,Project review meeting,Participate review meeting with RA,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2957""",APC004,APCNF & RWI,Training,PHM training to CRPs,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2958""",APC004,APCNF & RWI,Planning,Preparation of CWB workshop ,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2959""",APC004,APCNF & RWI,Workshop,CWB workshop of Epulapalli village,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2963""",APC004,APCNF & RWI,Workshop,CWB workshop of Dampalli,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2965""",APC004,APCNF & RWI,Project review meeting,CRPs review meeting with CRPs and NFs,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2966""",PRI121,PRI - Project Restore India,Project review meeting,Participate in the review meeting with RA,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2967""",APC004,APCNF & RWI,Report preparation,CWB report preparation of Epulapalli,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2968""",APC004,APCNF & RWI,Report preparation,CWB report preparation of Epulapalli,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2969""",APC004,APCNF & RWI,Report preparation,CWB report preparation of Dampalli,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2970""",APC004,APCNF & RWI,Report preparation,CWB report preparation of Dampalli,New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2971""",PRI121,PRI - Project Restore India,Project review meeting,Participate in the review meeting with NESTLE and RA,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2975""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2977""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2978""",PRI121,PRI - Project Restore India,Project review meeting,Participate in the review meeting with RA team,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2979""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2980""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2981""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2982""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2983""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2984""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2985""",PRI121,PRI - Project Restore India,Project review meeting,Participate in the review meeting with RA team,Ongoing,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2986""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000418""","""2987""",APC004,APCNF & RWI,Report preparation,"Report preparation for the Gollapalli Tanda GP with EPRA data, Baseline data, well inventory data, CWB results and ODK data",New,11:46.1,umamahesh@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000419""","""2955""",MAR093,Marketing - FPOs,Report preparation,Preparing October month report,Ongoing,23:03.1,murugesan@csa-india.org,01-11-2024,30-11-2024
"""MP-2024-000420""","""2960""",CG:022,CG: LAC Certification & Marketing,Resource material generation,Developing resource material for farmers' training,Ongoing,26:59.6,sekhar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000420""","""2961""",CSA031,CSA Internal,Proposal Writing,GCF proposal - AP climate change cell,New,26:59.6,sekhar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000420""","""2962""",CSA031,CSA Internal,leave,absent for a week on personal work,New,26:59.6,sekhar@csa-india.org,11-11-2024,16-11-2024
"""MP-2024-000420""","""2972""",CAB017,CABI,case study,monitoring case study filming,New,26:59.6,sekhar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000420""","""2973""",CAB017,CABI,translation,Translating the documents shared by CABI,New,26:59.6,sekhar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000420""","""2974""",TGC166,TGCNF,Meeting,"interaction with NGOs, KVKs and SERP on scaling up of natural farming",New,26:59.6,sekhar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000420""","""2976""",CSA031,CSA Internal,Resource material generation,"Manuals updation - soil health management, pest management",New,26:59.6,sekhar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000421""","""2964""",MAR093,Marketing - FPOs,Report preparation,October month presentation,Ongoing,28:23.3,murugesan@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000422""","""2989""",CSA031,CSA Internal,Workshop,"Workshop on Natural Farming in Telangana state, with NGOs, KVKs partners.",New,19:20.8,rambabu@csa-india.org,01-11-2024,01-11-2024
